Date,apple,bond,vix
2017-08-09,38.45777893066406,1.7970000505447388,11.109999656677246
2017-08-10,37.23283767700195,1.781000018119812,16.040000915527344
2017-08-11,37.75061798095703,1.7400000095367432,15.510000228881836
2017-08-14,38.318748474121094,1.7710000276565552,12.329999923706055
2017-08-15,38.73825454711914,1.8200000524520874,12.039999961853027
2017-08-16,38.582435607910156,1.781000018119812,11.739999771118164
2017-08-17,37.841712951660156,1.7619999647140503,15.550000190734863
2017-08-18,37.75541305541992,1.7619999647140503,14.260000228881836
2017-08-21,37.68589782714844,1.7510000467300415,13.1899995803833
2017-08-22,38.301963806152344,1.784999966621399,11.350000381469727
2017-08-23,38.34991455078125,1.746999979019165,12.25
2017-08-24,38.179710388183594,1.774999976158142,12.229999542236328
2017-08-25,38.321136474609375,1.7569999694824219,11.279999732971191
2017-08-28,38.70709991455078,1.7419999837875366,11.319999694824219
2017-08-29,39.052284240722656,1.7100000381469727,11.699999809265137
2017-08-30,39.15776062011719,1.725000023841858,11.220000267028809
2017-08-31,39.313568115234375,1.7070000171661377,10.59000015258789
2017-09-01,39.325557708740234,1.7330000400543213,10.130000114440918
2017-09-05,38.85331726074219,1.6460000276565552,12.229999542236328
2017-09-06,38.812557220458984,1.687000036239624,11.630000114440918
2017-09-07,38.65675354003906,1.6410000324249268,11.550000190734863
2017-09-08,38.026302337646484,1.6410000324249268,12.119999885559082
2017-09-11,38.71427917480469,1.7020000219345093,10.729999542236328
2017-09-12,38.56086730957031,1.746999979019165,10.579999923706055
2017-09-13,38.27080154418945,1.7740000486373901,10.5
2017-09-14,37.94239044189453,1.7869999408721924,10.4399995803833
2017-09-15,38.32593536376953,1.8040000200271606,10.170000076293945
2017-09-18,38.035884857177734,1.8240000009536743,10.149999618530273
2017-09-19,38.050262451171875,1.8320000171661377,10.180000305175781
2017-09-20,37.412628173828125,1.8830000162124634,9.779999732971191
2017-09-21,36.77016830444336,1.8880000114440918,9.670000076293945
2017-09-22,36.41060256958008,1.871999979019165,9.59000015258789
2017-09-25,36.089378356933594,1.8359999656677246,10.210000038146973
2017-09-26,36.71024703979492,1.850000023841858,10.170000076293945
2017-09-27,36.97153091430664,1.909000039100647,9.869999885559082
2017-09-28,36.743804931640625,1.8960000276565552,9.550000190734863
2017-09-29,36.945167541503906,1.9279999732971191,9.510000228881836
2017-10-02,36.87086486816406,1.934000015258789,9.449999809265137
2017-10-03,37.031463623046875,1.9249999523162842,9.510000228881836
2017-10-04,36.791751861572266,1.9249999523162842,9.630000114440918
2017-10-05,37.249610900878906,1.9479999542236328,9.1899995803833
2017-10-06,37.22803497314453,1.968999981880188,9.649999618530273
2017-10-09,37.35748291015625,1.9579999446868896,10.329999923706055
2017-10-10,37.371864318847656,1.9450000524520874,10.079999923706055
2017-10-11,37.52768325805664,1.9550000429153442,9.850000381469727
2017-10-12,37.39583969116211,1.940000057220459,9.90999984741211
2017-10-13,37.63315963745117,1.906000018119812,9.609999656677246
2017-10-16,38.32593536376953,1.9550000429153442,9.90999984741211
2017-10-17,38.46737289428711,1.9559999704360962,10.3100004196167
2017-10-18,38.29718017578125,1.9869999885559082,10.069999694824219
2017-10-19,37.39104461669922,1.975000023841858,10.050000190734863
2017-10-20,37.45577621459961,2.0199999809265137,9.970000267028809
2017-10-23,37.43659591674805,2.006999969482422,11.069999694824219
2017-10-24,37.65953063964844,2.0269999504089355,11.15999984741211
2017-10-25,37.49412155151367,2.055999994277954,11.229999542236328
2017-10-26,37.73384094238281,2.069000005722046,11.300000190734863
2017-10-27,39.085838317871094,2.0429999828338623,9.800000190734863
2017-10-30,39.96560287475586,1.996999979019165,10.5
2017-10-31,40.52174758911133,2.009999990463257,10.180000305175781
2017-11-01,40.0063591003418,2.0220000743865967,10.199999809265137
2017-11-02,40.29881286621094,2.0,9.930000305175781
2017-11-03,41.35116958618164,2.005000114440918,9.140000343322754
2017-11-06,41.77067565917969,1.9869999885559082,9.399999618530273
2017-11-07,41.904911041259766,1.9830000400543213,9.890000343322754
2017-11-08,42.247711181640625,2.002000093460083,9.779999732971191
2017-11-09,42.16141128540039,2.003000020980835,10.5
2017-11-10,42.02186584472656,2.055000066757202,11.289999961853027
2017-11-13,41.85346984863281,2.072000026702881,11.5
2017-11-14,41.22074508666992,2.065000057220459,11.59000015258789
2017-11-15,40.677040100097656,2.0380001068115234,13.130000114440918
2017-11-16,41.16300582885742,2.065000057220459,11.760000228881836
2017-11-17,40.93445587158203,2.062000036239624,11.430000305175781
2017-11-20,40.8935546875,2.0940001010894775,10.649999618530273
2017-11-21,41.65378952026367,2.1070001125335693,9.729999542236328
2017-11-22,42.091644287109375,2.0429999828338623,9.880000114440918
2017-11-27,41.8823356628418,2.046999931335449,9.869999885559082
2017-11-28,41.6369514465332,2.068000078201294,10.029999732971191
2017-11-29,40.77327346801758,2.0929999351501465,10.699999809265137
2017-11-30,41.343441009521484,2.1440000534057617,11.279999732971191
2017-12-01,41.15098571777344,2.118000030517578,11.430000305175781
2017-12-04,40.85025405883789,2.1480000019073486,11.680000305175781
2017-12-05,40.811763763427734,2.1510000228881836,11.329999923706055
2017-12-06,40.66019821166992,2.119999885559082,11.020000457763672
2017-12-07,40.73478317260742,2.1459999084472656,10.15999984741211
2017-12-08,40.74680709838867,2.1449999809265137,9.579999923706055
2017-12-11,41.54071807861328,2.1570000648498535,9.34000015258789
2017-12-12,41.307350158691406,2.171999931335449,9.920000076293945
2017-12-13,41.44448471069336,2.109999895095825,10.180000305175781
2017-12-14,41.432456970214844,2.128000020980835,10.489999771118164
2017-12-15,41.85346984863281,2.1570000648498535,9.420000076293945
2017-12-18,42.4428825378418,2.1670000553131104,9.529999732971191
2017-12-19,41.9906005859375,2.2200000286102295,10.029999732971191
2017-12-20,41.944889068603516,2.242000102996826,9.720000267028809
2017-12-21,42.103675842285156,2.244999885559082,9.619999885559082
2017-12-22,42.103675842285156,2.250999927520752,9.899999618530273
2017-12-26,41.03550720214844,2.236999988555908,10.25
2017-12-27,41.042720794677734,2.1989998817443848,10.470000267028809
2017-12-28,41.1581916809082,2.2339999675750732,10.180000305175781
2017-12-29,40.71312713623047,2.2060000896453857,11.039999961853027
2018-01-02,41.442081451416016,2.25,9.770000457763672
2018-01-03,41.43486404418945,2.246999979019165,9.149999618530273
2018-01-04,41.627323150634766,2.2679998874664307,9.220000267028809
2018-01-05,42.101261138916016,2.2850000858306885,9.220000267028809
2018-01-08,41.944889068603516,2.2850000858306885,9.520000457763672
2018-01-09,41.9400749206543,2.3239998817443848,10.079999923706055
2018-01-10,41.930458068847656,2.328000068664551,9.819999694824219
2018-01-11,42.16862106323242,2.313999891281128,9.880000114440918
2018-01-12,42.60407638549805,2.3469998836517334,10.15999984741211
2018-01-16,42.38755416870117,2.3550000190734863,11.65999984741211
2018-01-17,43.087642669677734,2.3940000534057617,11.90999984741211
2018-01-18,43.126129150390625,2.4100000858306885,12.220000267028809
2018-01-19,42.93367385864258,2.436000108718872,11.270000457763672
2018-01-22,42.582420349121094,2.4609999656677246,11.029999732971191
2018-01-23,42.59204864501953,2.4210000038146973,11.100000381469727
2018-01-24,41.913612365722656,2.440999984741211,11.470000267028809
2018-01-25,41.1654167175293,2.4200000762939453,11.579999923706055
2018-01-26,41.26163864135742,2.4700000286102295,11.079999923706055
2018-01-29,40.4075927734375,2.494999885559082,13.84000015258789
2018-01-30,40.1694221496582,2.506999969482422,14.789999961853027
2018-01-31,40.280086517333984,2.5239999294281006,13.539999961853027
2018-02-01,40.364295959472656,2.559000015258789,13.470000267028809
2018-02-02,38.61287307739258,2.5989999771118164,17.309999465942383
2018-02-05,37.648155212402344,2.5209999084472656,37.31999969482422
